product,date_time,external_measurement_weight,height_avg
8 oz S Sirloin B,2024-06-25 23:10:07,7.88,1.25166
8 oz S Sirloin B,2024-06-25 23:10:14,7.98,1.2093
8 oz S Sirloin B,2024-06-25 23:10:18,7.88,1.29026
8 oz S Sirloin B,2024-06-25 23:10:22,8.28,1.19684
8 oz S Sirloin B,2024-06-25 23:10:26,7.72,1.34146
8 oz S Sirloin B,2024-06-25 23:10:31,7.96,1.53164
8 oz S Sirloin B,2024-06-25 23:10:35,7.74,1.59822
8 oz S Sirloin B,2024-06-25 23:10:41,7.58,1.37967
8 oz S Sirloin B,2024-06-25 23:10:47,7.48,1.28142
8 oz S Sirloin B,2024-06-25 23:10:51,7.92,1.37067
8 oz S Sirloin B,2024-06-25 23:10:56,7.98,1.42584
8 oz S Sirloin B,2024-06-25 23:11:01,7.7,1.57705
8 oz S Sirloin B,2024-06-25 23:11:56,7.46,1.19865
8 oz S Sirloin B,2024-06-25 23:12:01,7.7,1.44445
8 oz S Sirloin B,2024-06-25 23:12:05,7.72,1.24718
8 oz S Sirloin B,2024-06-25 23:12:09,7.54,1.22897
8 oz S Sirloin B,2024-06-25 23:12:13,7.5,1.44826
8 oz S Sirloin B,2024-06-25 23:12:23,7.5,1.44846
8 oz S Sirloin B,2024-06-25 23:12:33,7.62,1.28919
8 oz S Sirloin B,2024-06-25 23:12:37,7.82,1.25526
8 oz S Sirloin B,2024-06-25 23:14:18,7.74,1.25303
8 oz S Sirloin B,2024-06-25 23:14:22,7.64,1.35017
8 oz S Sirloin B,2024-06-25 23:14:26,8.44,1.35256
8 oz S Sirloin B,2024-06-25 23:14:30,7.5,1.22771
8 oz S Sirloin B,2024-06-25 23:14:38,7.72,1.3456
8 oz S Sirloin B,2024-06-25 23:14:43,7.74,1.11866
8 oz S Sirloin B,2024-06-25 23:14:48,7.82,1.32485
8 oz S Sirloin B,2024-06-25 23:14:52,8.16,1.51058
8 oz S Sirloin B,2024-06-25 23:14:57,7.68,1.22555
8 oz S Sirloin B,2024-06-25 23:15:01,8.18,1.22906
8 oz S Sirloin B,2024-06-25 23:15:07,7.92,1.28436
8 oz S Sirloin B,2024-06-25 23:15:11,7.68,1.03295
8 oz S Sirloin B,2024-06-25 23:15:16,7.52,1.33696
8 oz S Sirloin B,2024-06-25 23:15:24,7.66,1.64299
8 oz S Sirloin B,2024-06-25 23:15:28,7.92,1.28797
8 oz S Sirloin B,2024-06-25 23:15:31,7.96,1.34948
8 oz S Sirloin B,2024-06-25 23:15:37,7.9,1.50311
8 oz S Sirloin B,2024-06-25 23:15:41,8.44,1.25078
8 oz S Sirloin B,2024-06-25 23:15:45,7.7,1.33361
8 oz S Sirloin B,2024-06-25 23:15:49,8.26,1.25616
8 oz S Sirloin B,2024-06-25 23:15:53,7.66,1.16177
8 oz S Sirloin B,2024-06-25 23:15:57,8.14,1.23387
8 oz S Sirloin B,2024-06-25 23:16:03,7.46,1.25719
8 oz S Sirloin B,2024-06-25 23:16:45,7.64,1.27863
8 oz S Sirloin B,2024-06-25 23:16:49,7.48,1.41655
8 oz S Sirloin B,2024-06-25 23:16:53,8.5,1.14992
8 oz S Sirloin B,2024-06-25 23:16:57,8.26,1.36262
8 oz S Sirloin B,2024-06-25 23:17:06,7.76,1.29445
8 oz S Sirloin B,2024-06-25 23:17:09,7.8,1.2204
8 oz S Sirloin B,2024-06-25 23:17:18,7.72,1.32356
8 oz S Sirloin B,2024-06-25 23:17:24,7.92,1.23628
8 oz S Sirloin B,2024-06-25 23:17:28,7.86,1.37138
8 oz S Sirloin B,2024-06-25 23:17:32,8.14,1.48751
8 oz S Sirloin B,2024-06-25 23:17:35,8.0,1.38759
8 oz S Sirloin B,2024-06-25 23:17:39,7.54,1.25045
8 oz S Sirloin B,2024-06-25 23:17:43,7.86,1.33898
8 oz S Sirloin B,2024-06-25 23:17:49,7.76,1.44235
8 oz S Sirloin B,2024-06-25 23:19:22,7.64,1.22672
8 oz S Sirloin B,2024-06-25 23:19:27,8.38,1.40965
8 oz S Sirloin B,2024-06-25 23:19:30,7.54,1.37272
8 oz S Sirloin B,2024-06-25 23:19:34,8.24,1.73419
8 oz S Sirloin B,2024-06-25 23:19:39,7.82,1.50588
8 oz S Sirloin B,2024-06-25 23:19:43,7.52,1.28481
8 oz S Sirloin B,2024-06-25 23:19:50,7.9,1.28328
8 oz S Sirloin B,2024-06-25 23:19:54,8.22,1.3964
8 oz S Sirloin B,2024-06-25 23:19:58,7.54,1.4485
8 oz S Sirloin B,2024-06-25 23:20:02,8.2,1.31329
8 oz S Sirloin B,2024-06-25 23:20:10,8.24,1.58304
8 oz S Sirloin B,2024-06-25 23:20:14,8.4,1.22912
8 oz S Sirloin B,2024-06-25 23:20:19,7.94,1.34796
8 oz S Sirloin B,2024-06-25 23:20:23,8.46,1.78634
8 oz S Sirloin B,2024-06-25 23:20:27,8.08,1.40316
8 oz S Sirloin B,2024-06-25 23:20:31,8.04,1.40538
8 oz S Sirloin B,2024-06-25 23:20:36,8.14,1.26533
8 oz S Sirloin B,2024-06-25 23:20:40,8.52,1.21683
8 oz S Sirloin B,2024-06-25 23:21:09,7.94,1.18721
8 oz S Sirloin B,2024-06-25 23:21:13,7.86,1.3037
8 oz S Sirloin B,2024-06-25 23:21:18,8.5,1.54129
8 oz S Sirloin B,2024-06-25 23:21:24,7.74,1.17195
8 oz S Sirloin B,2024-06-25 23:21:29,8.06,1.32209
8 oz S Sirloin B,2024-06-25 23:21:41,7.86,1.3763
8 oz S Sirloin B,2024-06-25 23:21:46,7.7,1.11894
8 oz S Sirloin B,2024-06-25 23:21:51,8.42,1.53895
8 oz S Sirloin B,2024-06-25 23:22:09,7.7,1.31729
8 oz S Sirloin B,2024-06-25 23:22:14,7.68,1.38416
8 oz S Sirloin B,2024-06-25 23:22:22,8.38,1.4259
8 oz S Sirloin B,2024-06-25 23:22:26,7.7,1.36683
6 oz T Tenderloin A,2024-06-26 06:19:40,6.06,2.37389
6 oz T Tenderloin A,2024-06-26 06:19:47,6.3,2.31973
6 oz T Tenderloin A,2024-06-26 06:19:52,6.5,1.52335
6 oz T Tenderloin A,2024-06-26 06:20:00,6.22,1.35226
6 oz T Tenderloin A,2024-06-26 06:20:06,6.18,1.71477
6 oz T Tenderloin A,2024-06-26 06:20:17,6.05,1.28192
6 oz T Tenderloin A,2024-06-26 06:20:23,6.44,1.74346
6 oz T Tenderloin A,2024-06-26 06:20:32,5.94,1.67368
6 oz T Tenderloin A,2024-06-26 06:20:39,6.44,1.40287
6 oz T Tenderloin A,2024-06-26 06:20:46,6.28,1.5531
6 oz T Tenderloin A,2024-06-26 06:20:54,6.3,1.39052
6 oz T Tenderloin A,2024-06-26 06:20:59,6.36,1.2952
6 oz T Tenderloin A,2024-06-26 06:21:06,6.2,1.55523
6 oz T Tenderloin A,2024-06-26 06:21:12,6.17,2.05343
6 oz T Tenderloin A,2024-06-26 06:21:19,6.2,2.08313
6 oz T Tenderloin A,2024-06-26 06:21:25,6.04,1.79954
6 oz T Tenderloin A,2024-06-26 06:21:31,6.04,1.30193
6 oz T Tenderloin A,2024-06-26 06:21:38,6.42,1.509
6 oz T Tenderloin A,2024-06-26 06:21:44,6.36,1.35028
6 oz T Tenderloin A,2024-06-26 06:21:51,6.1,1.50861
6 oz T Tenderloin A,2024-06-26 06:21:58,6.06,1.2388
6 oz T Tenderloin A,2024-06-26 06:22:06,6.08,1.69308
6 oz T Tenderloin A,2024-06-26 06:22:13,6.02,1.8369
6 oz T Tenderloin A,2024-06-26 06:22:23,5.74,1.13751
6 oz T Tenderloin A,2024-06-26 06:22:29,6.5,1.41102
6 oz T Tenderloin A,2024-06-26 06:22:41,6.24,1.20065
6 oz T Tenderloin A,2024-06-26 06:22:47,5.94,2.00475
6 oz T Tenderloin A,2024-06-26 06:22:53,6.42,1.46058
6 oz T Tenderloin A,2024-06-26 06:22:59,5.84,1.33279
6 oz T Tenderloin A,2024-06-26 06:23:06,5.74,1.10115
6 oz T Tenderloin A,2024-06-26 06:23:32,5.94,1.35479
6 oz T Tenderloin A,2024-06-26 06:23:38,6.16,2.01461
6 oz T Tenderloin A,2024-06-26 06:23:47,6.16,1.48249
6 oz T Tenderloin A,2024-06-26 06:24:13,6.0,2.01006
6 oz T Tenderloin A,2024-06-26 06:25:52,6.08,1.7565
6 oz T Tenderloin A,2024-06-26 06:25:59,6.08,1.4562
6 oz T Tenderloin A,2024-06-26 06:26:06,6.36,1.3765
6 oz T Tenderloin A,2024-06-26 06:26:12,6.1,1.2821
6 oz T Tenderloin A,2024-06-26 06:26:19,6.12,1.33043
6 oz T Tenderloin A,2024-06-26 06:26:26,6.18,2.03712
6 oz T Tenderloin A,2024-06-26 06:26:32,6.3,1.53301
6 oz T Tenderloin A,2024-06-26 06:26:39,6.12,1.21651
6 oz T Tenderloin A,2024-06-26 06:26:47,6.08,2.20106
6 oz T Tenderloin A,2024-06-26 06:27:01,5.84,1.52545
6 oz T Tenderloin A,2024-06-26 06:27:09,6.08,1.25989
6 oz T Tenderloin A,2024-06-26 06:27:17,6.26,1.97124
6 oz T Tenderloin A,2024-06-26 06:27:24,6.18,1.23289
6 oz T Tenderloin A,2024-06-26 06:27:33,6.42,1.31757
6 oz T Tenderloin A,2024-06-26 06:27:40,6.34,2.44172
6 oz T Tenderloin A,2024-06-26 06:27:46,6.0,1.34619
6 oz T Tenderloin A,2024-06-26 06:27:54,5.78,2.54169
6 oz T Tenderloin A,2024-06-26 06:28:01,6.24,1.43264
6 oz T Tenderloin A,2024-06-26 06:28:07,6.04,1.47379
6 oz T Tenderloin A,2024-06-26 06:28:14,6.04,1.25029
6 oz T Tenderloin A,2024-06-26 06:28:21,6.22,1.41374
6 oz T Tenderloin A,2024-06-26 06:28:27,6.16,1.36983
6 oz T Tenderloin A,2024-06-26 06:28:34,5.78,1.15041
6 oz T Tenderloin A,2024-06-26 06:28:40,6.26,1.28768
6 oz T Tenderloin A,2024-06-26 06:28:50,6.14,1.32453
6 oz T Tenderloin A,2024-06-26 06:28:57,6.28,1.62764
6 oz T Tenderloin A,2024-06-26 06:29:03,6.04,1.67656
6 oz T Tenderloin A,2024-06-26 06:29:12,6.32,1.48519
6 oz T Tenderloin A,2024-06-26 06:29:21,5.82,1.20825
6 oz T Tenderloin A,2024-06-26 06:29:28,6.22,1.86789
6 oz T Tenderloin A,2024-06-26 06:30:02,6.0,1.93591
6 oz T Tenderloin A,2024-06-26 06:30:08,5.78,1.46067
6 oz T Tenderloin A,2024-06-26 06:30:17,6.4,1.47015
6 oz T Tenderloin A,2024-06-26 06:30:23,6.0,1.55539
6 oz T Tenderloin A,2024-06-26 06:30:42,6.3,2.27337
6 oz T Tenderloin A,2024-06-26 06:30:50,5.88,1.24926
6 oz T Tenderloin A,2024-06-26 06:30:56,6.08,1.57373
6 oz T Tenderloin A,2024-06-26 06:31:06,6.08,2.59493
6 oz T Tenderloin A,2024-06-26 06:31:13,5.7,1.44296
6 oz T Tenderloin A,2024-06-26 06:31:48,5.88,1.40874
6 oz T Tenderloin A,2024-06-26 06:31:57,6.06,2.01904
6 oz T Tenderloin A,2024-06-26 06:32:03,6.5,1.50067
6 oz T Tenderloin A,2024-06-26 06:32:11,6.16,1.37159
6 oz T Tenderloin A,2024-06-26 06:32:17,5.96,1.77194
6 oz T Tenderloin A,2024-06-26 06:32:23,6.4,1.49138
6 oz T Tenderloin A,2024-06-26 06:32:30,6.02,1.39973
6 oz T Tenderloin A,2024-06-26 06:32:36,6.06,1.50428
6 oz T Tenderloin A,2024-06-26 06:32:48,6.5,1.53182
6 oz T Tenderloin A,2024-06-26 06:32:54,5.88,1.80298
6 oz T Tenderloin A,2024-06-26 06:33:02,6.2,1.88874
6 oz T Tenderloin A,2024-06-26 06:33:10,6.12,2.47762
6 oz T Tenderloin A,2024-06-26 06:33:17,5.69,1.2997
6 oz T Tenderloin A,2024-06-26 06:33:23,6.0,1.48118
6 oz T Tenderloin A,2024-06-26 06:33:30,5.88,1.51352
6 oz T Tenderloin A,2024-06-26 06:33:36,6.12,1.86248
6 oz T Tenderloin A,2024-06-26 06:33:44,5.82,1.32152
6 oz T Tenderloin A,2024-06-26 06:33:50,6.04,1.53397
6 oz T Tenderloin A,2024-06-26 06:33:56,6.16,1.39727
6 oz T Tenderloin A,2024-06-26 06:34:02,5.94,1.66079
6 oz T Tenderloin A,2024-06-26 06:34:11,6.44,1.32458
6 oz T Tenderloin A,2024-06-26 06:34:43,6.32,2.1759
6 oz T Tenderloin A,2024-06-26 06:34:49,6.1,1.80949
6 oz T Tenderloin A,2024-06-26 06:34:57,6.04,1.91754
6 oz T Tenderloin A,2024-06-26 06:35:04,6.4,1.72016
6 oz T Tenderloin A,2024-06-26 06:35:11,6.32,1.74677
6 oz T Tenderloin A,2024-06-26 06:35:19,6.0,1.1564
6 oz T Tenderloin A,2024-06-26 06:35:26,6.4,1.47881
6 oz T Tenderloin A,2024-06-26 06:35:33,5.94,1.91363
6 oz T Tenderloin A,2024-06-26 06:35:39,6.0,1.45047
6 oz T Tenderloin A,2024-06-26 06:35:47,6.18,2.23702
6 oz T Tenderloin A,2024-06-26 06:35:56,5.99,2.16198
6 oz T Tenderloin A,2024-06-26 06:36:02,6.1,2.05103
6 oz T Tenderloin A,2024-06-26 06:36:09,5.82,1.89943
6 oz T Tenderloin A,2024-06-26 06:36:18,6.28,1.43229
6 oz T Tenderloin A,2024-06-26 06:36:25,6.42,1.42362
6 oz T Tenderloin A,2024-06-26 06:36:48,6.5,1.81302
6 oz T Tenderloin A,2024-06-26 06:39:40,6.5,2.11815
6 oz T Tenderloin A,2024-06-26 06:39:47,6.2,1.67216
6 oz T Tenderloin A,2024-06-26 06:39:55,6.38,1.5187
6 oz T Tenderloin A,2024-06-26 06:40:01,6.46,1.57418
6 oz T Tenderloin A,2024-06-26 06:40:10,6.44,1.60872
6 oz T Tenderloin A,2024-06-26 06:40:16,6.0,2.02682
6 oz T Tenderloin A,2024-06-26 06:40:22,6.28,1.63289
6 oz T Tenderloin A,2024-06-26 06:40:29,6.26,1.88274
6 oz T Tenderloin A,2024-06-26 06:40:36,6.32,1.42957
6 oz T Tenderloin A,2024-06-26 06:40:42,6.06,2.14871
6 oz T Tenderloin A,2024-06-26 06:40:50,6.5,1.58635
6 oz T Tenderloin A,2024-06-26 06:40:57,6.5,1.75635
6 oz T Tenderloin A,2024-06-26 06:41:03,6.32,1.65322
6 oz T Tenderloin A,2024-06-26 06:41:10,6.4,2.01118
6 oz T Tenderloin A,2024-06-26 06:41:16,6.38,1.72845
6 oz T Tenderloin A,2024-06-26 06:41:22,6.28,2.46848
6 oz T Tenderloin A,2024-06-26 06:42:15,5.9,1.44217
6 oz T Tenderloin A,2024-06-26 06:42:20,6.0,1.59585
6 oz T Tenderloin A,2024-06-26 06:42:27,5.9,1.24489
6 oz T Tenderloin A,2024-06-26 06:42:33,6.1,2.10489
6 oz T Tenderloin A,2024-06-26 06:42:39,6.5,1.57116
6 oz T Tenderloin A,2024-06-26 06:42:45,6.36,1.52656
6 oz T Tenderloin A,2024-06-26 06:42:52,5.98,1.58442
6 oz T Tenderloin A,2024-06-26 06:42:58,5.74,1.22471
6 oz T Tenderloin A,2024-06-26 06:43:07,6.45,1.42519
6 oz T Tenderloin A,2024-06-26 06:43:18,6.02,1.2221
6 oz T Tenderloin A,2024-06-26 06:43:25,6.14,1.55294
6 oz T Tenderloin A,2024-06-26 06:43:36,6.18,1.56962
6 oz T Tenderloin A,2024-06-26 06:43:42,5.96,1.40755
6 oz T Tenderloin A,2024-06-26 06:43:48,5.8,1.36246
6 oz T Tenderloin A,2024-06-26 06:43:54,6.04,1.72766
6 oz T Tenderloin A,2024-06-26 06:44:00,5.94,2.07912
8 oz T Tenderloin A,2024-06-26 06:49:18,8.1,2.50663
8 oz T Tenderloin A,2024-06-26 06:49:25,8.5,1.83934
8 oz T Tenderloin A,2024-06-26 06:49:31,8.19,2.13082
8 oz T Tenderloin A,2024-06-26 06:49:38,8.22,1.78098
8 oz T Tenderloin A,2024-06-26 06:49:44,8.26,1.72054
8 oz T Tenderloin A,2024-06-26 06:49:49,8.02,2.2231
8 oz T Tenderloin A,2024-06-26 06:49:54,8.48,2.18849
8 oz T Tenderloin A,2024-06-26 06:50:00,8.0,1.70381
8 oz T Tenderloin A,2024-06-26 06:50:08,8.22,1.66977
8 oz T Tenderloin A,2024-06-26 06:50:14,8.36,3.09258
8 oz T Tenderloin A,2024-06-26 06:50:20,8.06,1.73927
8 oz T Tenderloin A,2024-06-26 06:50:26,8.02,1.89625
8 oz T Tenderloin A,2024-06-26 06:50:44,8.4,2.08561
8 oz T Tenderloin A,2024-06-26 06:50:50,8.04,2.262
8 oz T Tenderloin A,2024-06-26 06:50:55,7.98,2.05266
8 oz T Tenderloin A,2024-06-26 06:51:01,8.22,2.40664
8 oz T Tenderloin A,2024-06-26 06:51:10,7.86,1.55454
8 oz T Tenderloin A,2024-06-26 06:51:16,8.06,2.67981
8 oz T Tenderloin A,2024-06-26 06:51:25,8.0,1.81224
8 oz T Tenderloin A,2024-06-26 06:51:36,8.5,2.43325
8 oz T Tenderloin A,2024-06-26 06:51:43,8.44,1.68299
8 oz T Tenderloin A,2024-06-26 06:51:51,7.7,1.98983
8 oz T Tenderloin A,2024-06-26 06:51:57,8.5,2.6887
8 oz T Tenderloin A,2024-06-26 06:52:04,7.8,1.83228
8 oz T Tenderloin A,2024-06-26 06:52:11,7.9,2.68383
8 oz T Tenderloin A,2024-06-26 06:52:18,8.28,2.22819
8 oz T Tenderloin A,2024-06-26 06:52:27,8.5,1.94689
8 oz T Tenderloin A,2024-06-26 06:52:34,7.99,2.22103
8 oz T Tenderloin A,2024-06-26 06:52:39,7.98,1.86885
8 oz T Tenderloin A,2024-06-26 06:52:46,8.25,1.90818
8 oz T Tenderloin A,2024-06-26 06:52:53,8.24,1.4074
8 oz T Tenderloin A,2024-06-26 06:52:59,8.0,1.73528
8 oz T Tenderloin A,2024-06-26 06:53:06,8.32,1.93105
8 oz T Tenderloin A,2024-06-26 06:53:41,8.16,2.68692
8 oz T Tenderloin A,2024-06-26 06:53:48,7.9,2.48279
8 oz T Tenderloin A,2024-06-26 06:53:54,8.5,2.32357
8 oz T Tenderloin A,2024-06-26 06:54:00,8.5,1.76911
8 oz T Tenderloin A,2024-06-26 06:54:10,8.06,2.11053
8 oz T Tenderloin A,2024-06-26 06:54:18,8.38,2.23351
8 oz T Tenderloin A,2024-06-26 06:54:25,8.04,2.72464
8 oz T Tenderloin A,2024-06-26 06:54:33,7.82,1.83893
8 oz T Tenderloin A,2024-06-26 06:54:43,7.98,1.67483
8 oz T Tenderloin A,2024-06-26 06:54:55,8.25,2.14563
8 oz T Tenderloin A,2024-06-26 06:55:02,8.02,1.9484
8 oz T Tenderloin A,2024-06-26 06:55:08,7.89,1.71498
8 oz T Tenderloin A,2024-06-26 06:55:15,8.08,1.68244
8 oz T Tenderloin A,2024-06-26 06:55:21,8.26,1.88387
8 oz T Tenderloin A,2024-06-26 06:55:27,7.86,2.15229
8 oz T Tenderloin A,2024-06-26 06:55:34,8.22,1.75054
8 oz T Tenderloin A,2024-06-26 06:55:42,8.42,2.44542
8 oz T Tenderloin A,2024-06-26 06:55:48,8.44,1.99759
8 oz T Tenderloin A,2024-06-26 06:55:56,8.5,1.85815
8 oz T Tenderloin A,2024-06-26 06:56:03,8.5,2.44186
8 oz T Tenderloin A,2024-06-26 06:56:10,8.52,1.83541
8 oz T Tenderloin A,2024-06-26 06:56:15,8.16,2.05974
8 oz T Tenderloin A,2024-06-26 06:56:22,8.42,2.27343
8 oz T Tenderloin A,2024-06-26 06:56:28,7.96,2.66091
8 oz T Tenderloin A,2024-06-26 06:56:34,7.94,1.57392
8 oz T Tenderloin A,2024-06-26 06:56:41,8.46,2.31608
8 oz T Tenderloin A,2024-06-26 06:56:51,8.24,2.54156
8 oz T Tenderloin A,2024-06-26 06:56:59,8.48,2.09228
8 oz T Tenderloin A,2024-06-26 06:57:11,8.34,2.15661
8 oz T Tenderloin A,2024-06-26 06:57:18,8.46,2.01181
8 oz T Tenderloin A,2024-06-26 06:57:25,8.22,2.35415
8 oz T Tenderloin A,2024-06-26 06:57:34,8.36,2.13602
8 oz T Tenderloin A,2024-06-26 06:57:42,8.18,2.1049
8 oz T Tenderloin A,2024-06-26 06:58:06,8.04,2.09185
8 oz T Tenderloin A,2024-06-26 06:58:13,7.89,2.23407
8 oz T Tenderloin A,2024-06-26 06:58:19,8.18,2.0369
8 oz T Tenderloin A,2024-06-26 06:58:25,7.94,1.86702
8 oz T Tenderloin A,2024-06-26 06:58:31,8.1,2.0803
8 oz T Tenderloin A,2024-06-26 06:58:37,8.2,2.12877
8 oz T Tenderloin A,2024-06-26 06:58:44,8.14,1.67831
8 oz T Tenderloin A,2024-06-26 06:58:51,8.5,1.90183
8 oz T Tenderloin A,2024-06-26 06:58:59,7.96,1.89856
8 oz T Tenderloin A,2024-06-26 06:59:06,8.5,2.22972
8 oz T Tenderloin A,2024-06-26 06:59:32,8.28,2.80142
8 oz T Tenderloin A,2024-06-26 06:59:41,8.3,1.80764
8 oz T Tenderloin A,2024-06-26 06:59:48,8.06,2.04071
8 oz T Tenderloin A,2024-06-26 06:59:54,8.28,1.95327
8 oz T Tenderloin A,2024-06-26 07:00:00,8.24,2.15155
8 oz T Tenderloin A,2024-06-26 07:00:13,8.24,2.08864
8 oz T Tenderloin A,2024-06-26 07:00:19,8.5,1.85675
8 oz T Tenderloin A,2024-06-26 07:00:25,8.0,2.44871
8 oz T Tenderloin A,2024-06-26 07:00:32,8.25,2.5652
8 oz T Tenderloin A,2024-06-26 07:00:40,8.36,1.88059
8 oz T Tenderloin A,2024-06-26 07:00:49,8.36,1.75452
8 oz T Tenderloin A,2024-06-26 07:00:56,8.04,2.42315
8 oz T Tenderloin A,2024-06-26 07:01:03,8.1,1.55068
8 oz T Tenderloin A,2024-06-26 07:01:10,8.24,1.68604
8 oz T Tenderloin A,2024-06-26 07:01:17,8.5,2.08272
8 oz T Tenderloin A,2024-06-26 07:01:23,7.98,2.49433
8 oz T Tenderloin A,2024-06-26 07:01:29,8.4,1.62072
8 oz T Tenderloin A,2024-06-26 07:01:36,8.18,3.05427
8 oz T Tenderloin A,2024-06-26 07:01:43,8.36,1.78839
8 oz T Tenderloin A,2024-06-26 07:01:51,8.06,1.89258
8 oz T Tenderloin A,2024-06-26 07:01:58,7.96,1.58067
8 oz T Tenderloin A,2024-06-26 07:02:05,8.28,2.11814
8 oz T Tenderloin A,2024-06-26 07:02:40,8.48,2.46526
8 oz T Tenderloin A,2024-06-26 07:02:49,8.5,1.71872
8 oz T Tenderloin A,2024-06-26 07:02:55,7.76,2.52227
8 oz T Tenderloin A,2024-06-26 07:03:03,8.5,2.06545
8 oz T Tenderloin A,2024-06-26 07:03:09,7.89,1.65227
8 oz T Tenderloin A,2024-06-26 07:03:18,7.86,2.51987
8 oz T Tenderloin A,2024-06-26 07:03:28,8.08,2.67721
8 oz T Tenderloin A,2024-06-26 07:03:37,8.04,1.96803
8 oz T Tenderloin A,2024-06-26 07:03:43,8.5,1.8913
8 oz T Tenderloin A,2024-06-26 07:03:49,8.26,1.75917
8 oz T Tenderloin A,2024-06-26 07:03:56,7.92,1.9288
8 oz T Tenderloin A,2024-06-26 07:04:02,8.5,2.20489
8 oz T Tenderloin A,2024-06-26 07:04:08,7.48,1.94034
8 oz T Tenderloin A,2024-06-26 07:04:14,7.98,1.82143
8 oz T Tenderloin A,2024-06-26 07:04:25,8.12,1.88261
8 oz T Tenderloin A,2024-06-26 07:04:33,7.85,3.01986
8 oz T Tenderloin A,2024-06-26 07:04:41,7.52,1.91481
8 oz T Tenderloin A,2024-06-26 07:04:47,8.32,1.71507
8 oz T Tenderloin A,2024-06-26 07:04:53,8.04,2.48068
8 oz T Tenderloin A,2024-06-26 07:05:00,8.2,2.96726
8 oz T Tenderloin A,2024-06-26 07:05:07,8.12,2.18251
8 oz T Tenderloin A,2024-06-26 07:05:15,7.98,2.60199
8 oz T Tenderloin A,2024-06-26 07:05:22,8.34,2.0615
8 oz T Tenderloin A,2024-06-26 07:05:30,8.46,2.03224
8 oz T Tenderloin A,2024-06-26 07:05:37,8.18,1.84342
8 oz T Tenderloin A,2024-06-26 07:05:43,8.08,1.76234
8 oz T Tenderloin A,2024-06-26 07:05:59,7.49,2.04867
8 oz T Tenderloin A,2024-06-26 07:06:07,8.02,2.05206
8 oz T Tenderloin A,2024-06-26 07:06:14,7.7,1.9773
8 oz T Tenderloin A,2024-06-26 07:07:15,8.44,2.1624
8 oz T Tenderloin A,2024-06-26 07:07:23,8.26,2.07434
8 oz T Tenderloin A,2024-06-26 07:07:32,8.26,1.66138
8 oz T Tenderloin A,2024-06-26 07:07:38,8.1,1.71105
8 oz T Tenderloin A,2024-06-26 07:07:45,8.2,1.7382
8 oz T Tenderloin A,2024-06-26 07:07:53,8.28,1.67723
8 oz T Tenderloin A,2024-06-26 07:08:03,8.22,2.25316
8 oz T Tenderloin A,2024-06-26 07:08:09,8.16,1.74594
8 oz T Tenderloin A,2024-06-26 07:08:15,8.18,1.52169
8 oz T Tenderloin A,2024-06-26 07:08:24,8.23,1.93293
8 oz T Tenderloin A,2024-06-26 07:08:31,8.22,2.30017
8 oz T Tenderloin A,2024-06-26 07:08:38,8.26,1.91684
8 oz T Tenderloin A,2024-06-26 07:09:05,8.1,1.70021
8 oz T Tenderloin A,2024-06-26 07:09:11,8.22,1.81308
8 oz T Tenderloin A,2024-06-26 07:09:18,8.08,1.60658
8 oz T Tenderloin A,2024-06-26 07:09:25,8.24,1.90982
8 oz T Tenderloin A,2024-06-26 07:09:32,8.16,2.48527
8 oz T Tenderloin A,2024-06-26 07:09:43,8.42,2.08249
8 oz T Tenderloin A,2024-06-26 07:09:50,8.24,1.85945
3.5 oz Tender Bits A,2024-06-26 07:27:05,3.06,1.02758
3.5 oz Tender Bits A,2024-06-26 07:27:12,3.98,1.52542
3.5 oz Tender Bits A,2024-06-26 07:27:22,3.28,1.09989
3.5 oz Tender Bits A,2024-06-26 07:27:53,3.38,1.19311
3.5 oz Tender Bits A,2024-06-26 07:27:59,3.32,1.18038
3.5 oz Tender Bits A,2024-06-26 07:28:06,3.2,1.23192
3.5 oz Tender Bits A,2024-06-26 07:28:12,3.05,1.2059
3.5 oz Tender Bits A,2024-06-26 07:28:19,3.82,1.46837
3.5 oz Tender Bits A,2024-06-26 07:28:24,3.12,0.98256
3.5 oz Tender Bits A,2024-06-26 07:28:30,3.06,1.18586
3.5 oz Tender Bits A,2024-06-26 07:28:38,3.22,1.63091
3.5 oz Tender Bits A,2024-06-26 07:28:48,3.62,1.29098
3.5 oz Tender Bits A,2024-06-26 07:28:54,3.08,1.04617
3.5 oz Tender Bits A,2024-06-26 07:29:00,3.9,1.31304
3.5 oz Tender Bits A,2024-06-26 07:29:06,3.52,1.32481
3.5 oz Tender Bits A,2024-06-26 07:29:12,3.48,1.18558
3.5 oz Tender Bits A,2024-06-26 07:29:19,3.4,1.27373
3.5 oz Tender Bits A,2024-06-26 07:29:25,3.2,1.4652
3.5 oz Tender Bits A,2024-06-26 07:29:32,3.06,0.943202
3.5 oz Tender Bits A,2024-06-26 07:29:42,3.2,1.0726
3.5 oz Tender Bits A,2024-06-26 07:29:49,3.52,1.06966
3.5 oz Tender Bits A,2024-06-26 07:29:55,3.04,1.26755
3.5 oz Tender Bits A,2024-06-26 07:30:01,3.6,1.50925
3.5 oz Tender Bits A,2024-06-26 07:30:07,3.56,1.82755
3.5 oz Tender Bits A,2024-06-26 07:30:18,3.78,1.76407
3.5 oz Tender Bits A,2024-06-26 07:30:35,3.54,1.3176
